,customer_code,dispatch_weight,order_value_weight,final_weights,new_shift
5163,20451,0.00013771575468233565,0.0001408631860250658,5.430861184055187e-05,evng
4366,18550,0.0002142245072836332,9.049040456802164e-05,5.4269928731072094e-05,mrng
2591,7308,0.00016576896396947808,0.00011676511240957474,5.418809627156313e-05,mrng
4533,18951,0.00011731342065532296,0.00016467363263719917,5.408282054210823e-05,evng
5967,22220,0.00019382217325662052,9.951647691443576e-05,5.399903767982868e-05,mrng
576,2076,0.00017597013098298443,0.00010950109011175543,5.394422632365162e-05,evng
2670,7483,0.0001402660464357122,0.00013727429419143583,5.390503647304184e-05,evng
5281,20678,0.0003009344268984371,6.3982305339006e-05,5.39037930977683e-05,both
101,1259,0.0002473783000775288,7.769896184064225e-05,5.381017267400976e-05,mrng
2351,6625,0.00019382217325662052,9.892526141325037e-05,5.3678235847657136e-05,mrng
18,1037,0.0002371771330640225,8.084127375720636e-05,5.367765462243737e-05,evng
370,1709,0.000265230342351165,7.228655292706965e-05,5.367453491295121e-05,evng
4416,18686,0.0001402660464357122,0.00013665242883783383,5.36608416311402e-05,evng
4993,20073,0.000265230342351165,7.225263657008732e-05,5.364935118771803e-05,evng
2417,6779,0.00030348471865181375,6.313545129899564e-05,5.364110132161818e-05,both
6534,23233,0.00011221283714856977,0.00017070341091367987,5.362561808428448e-05,evng
2612,7353,0.0001683192557228547,0.00011319226209613918,5.3338169853558725e-05,evng
983,3046,0.00021167421553025664,8.999271731337526e-05,5.3328932839531974e-05,mrng
4155,17978,0.00019637246500999714,9.693443964400643e-05,5.3290066792141194e-05,mrng
3943,17492,0.00022697596605051617,8.362120736882693e-05,5.3135390399084634e-05,both
4034,17700,0.0002601297588444118,7.295246880437998e-05,5.312728233323946e-05,mrng
6248,22822,0.00028563267637817766,6.642793512478955e-05,5.311854993074177e-05,mrng
6826,23627,0.0001453666299424654,0.00013024452901391493,5.3004382650078435e-05,both
5512,21242,0.00015556779695597174,0.00012147907135136565,5.290646365288478e-05,mrng
1097,3324,8.160933610805074e-05,0.0002311716557463662,5.2815573169707194e-05,evng
6304,22888,0.0002703309258579181,6.972935273144458e-05,5.277143869746904e-05,mrng
5883,22082,0.00023207654955726933,8.120050195863786e-05,5.275669022438551e-05,mrng
6700,23484,0.00022952625780389273,8.205192474000068e-05,5.272404448150053e-05,evng
176,1385,0.00013516546292895905,0.0001392925647841235,5.2708570749458645e-05,mrng
4604,19113,0.00011476312890194637,0.0001637157392671542,5.259935063555652e-05,evng
6069,22436,0.000147916921695842,0.00012698372809988803,5.258398582480916e-05,mrng
2073,5773,0.0001275145876688293,0.0001471641351059565,5.253508291646052e-05,mrng
1484,4391,0.0001632186722161015,0.00011497164862664922,5.253493124732363e-05,mrng
5713,21716,0.00015556779695597174,0.00012024559848700689,5.236926258162978e-05,mrng
6144,22616,0.0002550291753376586,7.330899068131611e-05,5.234011535748279e-05,mrng
129,1318,0.0002193250907903864,8.521264984822553e-05,5.232147241571931e-05,evng
6205,22758,0.0003111355939119435,5.9850038837205714e-05,5.2131677813139125e-05,both
4688,19298,0.00015046721344921855,0.00012375343153696086,5.2129876638255614e-05,evng
1507,4449,0.0001326151711755825,0.00014033591107761654,5.210142449506407e-05,mrng
3042,11475,0.00017341983922960783,0.00010720045238831797,5.204547375046683e-05,mrng
2996,11124,0.00015046721344921855,0.00012354085411288884,5.204033055654035e-05,mrng
672,2278,0.0001453666299424654,0.00012759284026305894,5.192524998874213e-05,evng
406,1759,0.00017852042273636102,0.00010382956517788256,5.189153414737835e-05,both
7012,23868,0.00017341983922960783,0.00010686516642859149,5.18826934988254e-05,evng
5313,20758,0.00018362100624311418,0.00010079568811777955,5.1814568501152935e-05,evng
70,1173,0.0002193250907903864,8.434303940224331e-05,5.178752236202517e-05,both
1038,3193,0.00016576896396947808,0.00011154665675150384,5.1766326859852774e-05,evng
1171,3509,9.181050312155709e-05,0.0002011775268397425,5.170819774130633e-05,evng
5306,20740,4.335495980740196e-05,0.0004253250992350148,5.162349084000444e-05,mrng
1397,4133,0.00019637246500999714,9.388889337828351e-05,5.16157664659107e-05,evng
5738,21766,0.0002499285918309054,7.36629153597446e-05,5.1540949379222025e-05,evng
3165,12119,0.00020657363202350348,8.911971668670793e-05,5.1539031284055264e-05,evng
3099,11979,0.00010456196188844002,0.00017570352729552726,5.14329899890495e-05,evng
3992,17605,0.00017597013098298443,0.00010438072416651008,5.142174751427783e-05,evng
2284,6359,0.00015811808870934836,0.00011601683551180165,5.135587584211778e-05,evng
6529,23221,0.00021167421553025664,8.648727048501932e-05,5.12516343195754e-05,evng
6815,23615,0.00015301750520259515,0.00011957523026939774,5.12235780743843e-05,both
1288,3816,0.00015811808870934836,0.00011569469559606212,5.1213277766213295e-05,mrng
814,2601,0.00016066838046272492,0.00011379256415456838,5.1183722541699785e-05,evng
235,1481,0.00015301750520259515,0.00011944148545885218,5.1166284538510786e-05,both
1070,3261,0.0001989227567633737,9.182131238927966e-05,5.1134678975809125e-05,mrng
6176,22695,0.0002499285918309054,7.302156010473629e-05,5.109220174859884e-05,evng
2375,6664,0.00016576896396947808,0.00011003103500837075,5.1062960458422104e-05,evng
6221,22784,0.00016066838046272492,0.000113503824066136,5.1053847688428045e-05,evng
1546,4538,0.00017852042273636102,0.00010208228351295876,5.101828454814188e-05,evng
6759,23546,0.00012241400416207614,0.00014881404728957367,5.099911045275039e-05,evng
42,1113,0.00015301750520259515,0.00011896185491764,5.096082064419681e-05,mrng
4188,18080,0.00011731342065532296,0.00015515986897661347,5.095826948620801e-05,mrng
2888,10675,0.0003060350104051903,5.928449704339712e-05,5.079252711554662e-05,mrng
6329,22926,0.00022187538254376298,8.176753514094523e-05,5.078992765197655e-05,mrng
3464,14460,0.00011731342065532296,0.00015445125573784255,5.072554368783661e-05,mrng
3120,12015,0.00016066838046272492,0.00011267515041567926,5.068111153894659e-05,mrng
702,2329,0.00021677479903700982,8.345164013404698e-05,5.064437753370024e-05,evng
3383,13618,0.00026268005059778833,6.883419952927082e-05,5.0619625338326386e-05,mrng
5905,22123,0.0001249642959154527,0.00014460783701849658,5.0590077593386755e-05,evng
5685,21658,0.00032388705267882644,5.5731325783079806e-05,5.053363402797765e-05,both
1761,4978,8.670991961480392e-05,0.00020792360082452934,5.0473118665657984e-05,mrng
2089,5818,0.0002550291753376586,7.05085850343999e-05,5.0340721378038775e-05,evng
3765,17046,0.0002601297588444118,6.911531534869473e-05,5.033289390009685e-05,mrng
175,1384,0.00013771575468233565,0.00013048697785835798,5.0308152404669e-05,evng
6086,22470,0.000147916921695842,0.00012147053769912623,5.030097263704793e-05,mrng
3232,12240,0.0002371771330640225,7.563476375725757e-05,5.022059324058841e-05,mrng
1716,4905,0.00015301750520259515,0.00011684308656533119,5.005318370407543e-05,evng
2381,6672,0.00017852042273636102,0.00010008239701166849,5.001878909138261e-05,both
227,1472,0.00022442567429713955,7.957875155491742e-05,4.999852921118374e-05,mrng
4952,19947,0.00010201167013506343,0.00017504158360416979,4.998948474424275e-05,both
5187,20507,4.080466805402537e-05,0.0004367851612618561,4.9895949764227405e-05,both
5461,21146,0.0002473783000775288,7.203709091914937e-05,4.98890616999874e-05,evng
3860,17278,0.00017597013098298443,0.00010109393671727493,4.980255627281781e-05,mrng
2207,6107,0.00014281633818908883,0.00012454917096432479,4.9797358176741445e-05,mrng
6469,23150,3.315379279389562e-05,0.0005365068168583966,4.979618045550524e-05,both
4662,19249,0.0002014730485167503,8.818961406820149e-05,4.9741854025034316e-05,mrng
6598,23337,0.00018362100624311418,9.668464298305714e-05,4.97012635203337e-05,mrng
2847,7943,0.00011476312890194637,0.00015469320260274203,4.9700548286082025e-05,evng
856,2687,0.0001810707144897376,9.788108576225072e-05,4.9617463880954424e-05,evng
3235,12245,2.2952625780389272e-05,0.0007719471611413407,4.960295153386278e-05,both
2577,7195,0.000147916921695842,0.00011970803659644888,4.957112059705668e-05,evng
6431,23092,0.0002193250907903864,8.069845693954868e-05,4.954971000519394e-05,evng
5224,20579,0.0001249642959154527,0.00014154088750904957,4.951712596879343e-05,evng
595,2127,0.0001326151711755825,0.0001332243159594398,4.946115777185719e-05,evng
2883,8003,0.00024227771657077567,7.289111089901987e-05,4.943967529297887e-05,evng
3318,12957,0.00024227771657077567,7.271905559171994e-05,4.932297576102735e-05,mrng
1237,3705,8.160933610805074e-05,0.00021579981263837329,4.930358247256818e-05,mrng
383,1728,6.630758558779124e-05,0.0002654299990240714,4.9272067807465655e-05,evng
151,1354,0.000147916921695842,0.00011869754450032443,4.9152675628919564e-05,evng
433,1794,0.0001275145876688293,0.00013750353879136512,4.9086415018918073e-05,evng
3740,16977,0.00017341983922960783,0.00010109252535450048,4.908009488287767e-05,mrng
997,3078,0.00024227771657077567,7.223495088501136e-05,4.899462324708869e-05,evng
1054,3225,0.00023972742481739908,7.296265389656688e-05,4.896727215950112e-05,both
558,2040,0.0001300648794222059,0.00013441300351843966,4.894280964179046e-05,mrng
2130,5946,0.0002881829681315542,6.0622468953593314e-05,4.890908055534788e-05,both
2108,5895,0.00015556779695597174,0.00011226712107254088,4.8894482764513054e-05,both
2962,10839,0.0001683192557228547,0.00010358490471342184,4.881101534287334e-05,evng
2357,6634,0.00013771575468233565,0.00012652859998045122,4.878203324070793e-05,evng
6614,23363,0.00020912392377688005,8.318761344429948e-05,4.870235396352787e-05,mrng
5120,20365,0.00022442567429713955,7.751039213386785e-05,4.869899979017734e-05,mrng
6138,22590,0.00019637246500999714,8.857172235172419e-05,4.869263202379497e-05,mrng
1867,5298,0.0001810707144897376,9.605652107282602e-05,4.869256330521001e-05,mrng
2497,7024,0.00011221283714856977,0.00015478625797000093,4.862532453315856e-05,mrng
4843,19688,0.00022187538254376298,7.80706595049368e-05,4.8493612301788134e-05,mrng
2405,6728,0.0001453666299424654,0.00011902580274644197,4.843880385433421e-05,both
1385,4109,0.00012241400416207614,0.0001410468086870637,4.8337249784237905e-05,evng
611,2175,0.0001096625453951932,0.0001574246115251579,4.833019207910713e-05,mrng
5449,21121,0.0001810707144897376,9.531889487145408e-05,4.831864896701891e-05,mrng
3538,15109,0.00019637246500999714,8.781557383270389e-05,4.8276936578178785e-05,mrng
4888,19788,0.00018872158974986736,9.134600323718102e-05,4.826126541655151e-05,evng
62,1155,0.00013771575468233565,0.00012498202283213578,4.818576348138e-05,both
3813,17162,0.00015301750520259515,0.00011247285993471597,4.818106817888071e-05,both
200,1425,0.00015301750520259515,0.00011233269851609271,4.8121025899608584e-05,evng
3487,14695,0.00031878646917207326,5.385090313807584e-05,4.805963184318323e-05,mrng
616,2184,0.0002550291753376586,6.731115721897304e-05,4.805786713122238e-05,evng
77,1199,9.946137838168685e-05,0.00017254493378159578,4.8044563774141015e-05,mrng
1972,5580,0.0001810707144897376,9.468880869344406e-05,4.799924836029456e-05,evng
3533,15089,0.00013516546292895905,0.00012682431685703157,4.799056208183576e-05,mrng
2756,7697,0.00016576896396947808,0.00010339191176661204,4.7981890762524716e-05,mrng
5326,20792,0.0001249642959154527,0.00013698695091564624,4.792396193034529e-05,evng
1861,5279,0.00016576896396947808,0.00010313778644148336,4.786395684117659e-05,both
3527,15044,0.00019127188150324395,8.934380326495115e-05,4.784131788512954e-05,mrng
6572,23288,0.00015811808870934836,0.00010806697093131498,4.783679814485036e-05,evng
6617,23367,0.0001632186722161015,0.00010462426427083027,4.7806816688509e-05,evng
757,2444,0.0003060350104051903,5.576676990389017e-05,4.7778682686914475e-05,both
111,1284,5.865671032766148e-05,0.0002904216617025791,4.76907637241657e-05,mrng
1435,4247,0.00015556779695597174,0.00010938671152649662,4.764000920575136e-05,evng
5178,20478,0.00010456196188844002,0.00016268540806646287,4.7622248074582726e-05,mrng
847,2666,0.0002014730485167503,8.433872528819556e-05,4.756982561119455e-05,both
4746,19445,0.00021167421553025664,8.024266678911964e-05,4.755113431190832e-05,evng
2772,7723,0.0002728812176112947,6.22405672742582e-05,4.754827384237494e-05,mrng
3204,12185,0.00017597013098298443,9.642947004844641e-05,4.750467005629144e-05,evng
193,1411,9.436079487493368e-05,0.00017970761441215563,4.747288643817838e-05,evng
3653,16190,0.00015556779695597174,0.00010891989965130822,4.7436703687914834e-05,mrng
6557,23267,0.00021677479903700982,7.816348207008856e-05,4.743514793654908e-05,evng
911,2821,0.0002014730485167503,8.39950293523491e-05,4.737596975582533e-05,evng
1187,3559,0.00016576896396947808,0.00010202871720312155,4.734926243100574e-05,evng
3174,12136,0.0001249642959154527,0.0001353390466502031,4.73474537246069e-05,both
1272,3786,0.00017086954747623127,9.89513497993805e-05,4.7334082220296934e-05,evng
2491,7015,0.00022442567429713955,7.533053505363525e-05,4.732941751133244e-05,mrng
6025,22333,0.00017086954747623127,9.878956688505767e-05,4.725669221213715e-05,evng
4579,19066,0.0002142245072836332,7.87437194969097e-05,4.72250739237716e-05,mrng
2830,7905,0.0001810707144897376,9.313839758542693e-05,4.7213320552551154e-05,evng
5642,21567,0.0002014730485167503,8.3614274231074e-05,4.7161211296318934e-05,both
2603,7335,0.0001275145876688293,0.00013196460920763392,4.710911175314448e-05,mrng
410,1763,0.00022697596605051617,7.410199468392128e-05,4.708660088480001e-05,evng
6035,22353,0.00020657363202350348,8.130704529797856e-05,4.702086706534178e-05,evng
2464,6961,9.181050312155709e-05,0.0001826395095992046,4.6943413740511484e-05,evng
6245,22818,0.00017852042273636102,9.38993403728409e-05,4.692864521801462e-05,both
6001,22293,0.00020657363202350348,8.09161851102409e-05,4.6794827798247626e-05,both
3761,17038,0.0002550291753376586,6.552956634351109e-05,4.678587209930493e-05,mrng
2147,5987,0.00017852042273636102,9.35701509182949e-05,4.676412419943706e-05,evng
4597,19096,0.00010201167013506343,0.0001636749188726823,4.674332059577078e-05,evng
5816,21945,0.0002473783000775288,6.747721059694851e-05,4.673113086413289e-05,both
240,1489,0.00017852042273636102,9.347926352065861e-05,4.671870085118428e-05,evng
4862,19727,0.00018362100624311418,9.08754592532127e-05,4.671502121248726e-05,evng
3243,12267,0.00020657363202350348,8.067538770574538e-05,4.665557168944465e-05,evng
2208,6108,0.00020912392377688005,7.966451730619686e-05,4.663975031304209e-05,mrng
3231,12239,0.00022187538254376298,7.491396478319159e-05,4.653283047975507e-05,evng
6145,22620,0.00020912392377688005,7.946288885622573e-05,4.65217065354527e-05,evng
4096,17843,8.160933610805074e-05,0.00020360625664756158,4.651773207688549e-05,mrng
2761,7708,6.120700208103807e-05,0.00027132946632108684,4.6492793099930776e-05,mrng
6186,22719,0.00019127188150324395,8.666235221971194e-05,4.6405469542427224e-05,evng
152,1355,0.00017086954747623127,9.681915167551667e-05,4.631413007705123e-05,evng
3052,11550,0.00019382217325662052,8.531951329046357e-05,4.6295565878579404e-05,mrng
4903,19832,0.00019382217325662052,8.531827652926941e-05,4.629489479459014e-05,evng
6208,22763,0.00012241400416207614,0.00013491916622479866,4.6237284623422654e-05,both
5697,21678,6.885787734116782e-05,0.0002396059815117881,4.6189031399171316e-05,evng
3741,16979,5.610641857428489e-05,0.0002932402259138513,4.605997114421251e-05,both
3979,17569,0.00011476312890194637,0.00014299614075577774,4.5942462104213606e-05,both
594,2125,0.00015811808870934836,0.00010371483738946315,4.591028783419012e-05,mrng
6119,22550,0.00020402334027012686,8.032347094549088e-05,4.5878571740007846e-05,mrng
3827,17203,0.0001275145876688293,0.0001281799308019087,4.5758046198253954e-05,evng
5804,21923,0.0002550291753376586,6.395869047526418e-05,4.566432038522187e-05,mrng
2411,6740,0.0001632186722161015,9.989569699681694e-05,4.564615395464389e-05,mrng
1882,5324,0.00010456196188844002,0.00015579242140194595,4.560449168933698e-05,evng
6354,22974,0.00019382217325662052,8.369255393959611e-05,4.5412754890740885e-05,mrng
1904,5362,0.0002142245072836332,7.570254554576129e-05,4.540118669091529e-05,evng
2224,6136,0.00013771575468233565,0.00011772333315758284,4.538723697399169e-05,evng
1112,3349,8.670991961480392e-05,0.0001868681998237513,4.5361954040521736e-05,evng
4889,19790,0.00013516546292895905,0.00011956510337773756,4.524366193069142e-05,mrng
504,1910,0.00020657363202350348,7.821183215771288e-05,4.523086713269203e-05,evng
4374,18567,0.00015811808870934836,0.00010209463657476824,4.519309164872525e-05,mrng
2394,6701,7.650875260129757e-05,0.00021096352346435188,4.51862249843772e-05,evng
2048,5716,0.00015301750520259515,0.00010543753660688728,4.5167279847052605e-05,mrng
78,1201,0.00019637246500999714,8.214426715080647e-05,4.515911474945667e-05,evng
6902,23719,0.00017597013098298443,9.155867523710907e-05,4.510513907983551e-05,evng
951,2952,0.00019382217325662052,8.310794419820048e-05,4.5095537436582414e-05,evng
583,2095,0.0001632186722161015,9.827733677378157e-05,4.490666344488651e-05,evng
870,2719,0.00023207654955726933,6.911462421743923e-05,4.4904387680652455e-05,evng
2943,10796,0.0001453666299424654,0.00011023028451180971,4.4859375085664905e-05,evng
1114,3363,0.000147916921695842,0.00010826069865977538,4.483077579224566e-05,mrng
981,3031,0.00011221283714856977,0.0001426220786950827,4.4804008786659565e-05,evng
3839,17228,0.00017341983922960783,9.218727002662034e-05,4.4756622154147865e-05,evng
71,1174,0.00029838413514506057,5.3576822307326706e-05,4.475486471399495e-05,evng
219,1458,0.00022187538254376298,7.197652599596662e-05,4.4708239543656794e-05,mrng
4215,18134,0.00017341983922960783,9.185917910701735e-05,4.4597335071271476e-05,mrng
1732,4926,0.00017341983922960783,9.178785436144572e-05,4.456270713742695e-05,evng
650,2241,0.0001096625453951932,0.00014495621082168318,4.450232682296891e-05,evng
5084,20286,0.00015811808870934836,0.00010053289091416027,4.4501771152959875e-05,evng
2241,6181,0.00018872158974986736,8.409545436131179e-05,4.443054867675687e-05,evng
596,2128,0.0001096625453951932,0.00014412456166929466,4.424700611492994e-05,mrng
1793,5079,0.0001326151711755825,0.0001190921804472371,4.421442950616182e-05,both
3906,17403,0.00018617129799649077,8.432380412814177e-05,4.3949150628515055e-05,mrng
541,2005,0.0001453666299424654,0.0001078608319405182,4.389510140975082e-05,evng
354,1681,0.00015811808870934836,9.915489886673544e-05,4.389179081530641e-05,evng
1845,5238,0.0001453666299424654,0.00010765451834814106,4.381113992070354e-05,mrng
4453,18773,0.00017597013098298443,8.879583075516494e-05,4.374406123230962e-05,mrng
6496,23183,0.00019127188150324395,8.164810765998816e-05,4.372047003301376e-05,mrng
1624,4750,0.0001810707144897376,8.620454687604307e-05,4.3698442428247915e-05,both
67,1164,0.00015301750520259515,0.00010199002840294309,4.369043798566578e-05,mrng
4537,18963,0.00012241400416207614,0.0001273791570289781,4.365329629170186e-05,mrng
4844,19696,0.00017341983922960783,8.984095216472479e-05,4.36174924026316e-05,mrng
2210,6112,0.00017341983922960783,8.983033784365286e-05,4.361233918399846e-05,mrng
2524,7085,0.00017852042273636102,8.693552366723004e-05,4.3448296130968015e-05,evng
4168,18017,0.00014281633818908883,0.0001085775059522485,4.341155313984476e-05,mrng
1818,5163,0.0001402660464357122,0.00011049069549383083,4.3387620425283444e-05,evng
5294,20713,0.0001683192557228547,9.185989933853625e-05,4.328598813131037e-05,mrng
360,1693,0.00023462684131064592,6.589933611535598e-05,4.328588507940366e-05,both
1625,4757,0.00017597013098298443,8.769877992558366e-05,4.320361402599337e-05,evng
2423,6820,0.00013771575468233565,0.00011190946428533244,4.314574892601634e-05,evng
1880,5322,0.0001300648794222059,0.00011830536025060249,4.307765301557556e-05,evng
5942,22181,0.00022187538254376298,6.932535377478589e-05,4.3061463166276775e-05,mrng
145,1343,0.00017852042273636102,8.60682557924508e-05,4.301485638322439e-05,evng
4097,17845,0.00013771575468233565,0.00011145440164148822,4.297030336649823e-05,mrng
5716,21719,0.0002448280083241523,6.25423297305581e-05,4.286696370396398e-05,evng
5093,20310,0.0001071122536418166,0.00014292726043233102,4.285897645401347e-05,evng
1169,3507,0.0001275145876688293,0.00011975565917748843,4.2750725100752454e-05,both
6083,22462,0.00020657363202350348,7.38668863809187e-05,4.271813140323568e-05,mrng
5974,22230,0.0002907332598849308,5.240791565236695e-05,4.265590633498803e-05,both
5653,21587,0.00014281633818908883,0.00010662562761048767,4.263115143865696e-05,mrng
4336,18471,0.00020402334027012686,7.453310053592878e-05,4.2571270385754974e-05,evng
726,2379,0.00015046721344921855,0.00010098204620453612,4.2537661751616696e-05,both
4567,19039,0.00024227771657077567,6.263719658921312e-05,4.248477794395669e-05,mrng
4472,18800,0.0001249642959154527,0.00012135545343248024,4.2455387841424726e-05,mrng
1360,3997,0.00017341983922960783,8.744606596322946e-05,4.2454782878946204e-05,evng
1448,4292,9.691108662831026e-05,0.00015636579116660678,4.242313690576903e-05,both
3963,17534,0.00017597013098298443,8.610412186708038e-05,4.2418027369925e-05,mrng
396,1743,0.0001300648794222059,0.00011630532824799525,4.234939620247886e-05,evng
2956,10825,0.00026268005059778833,5.752957655933315e-05,4.230637722557762e-05,mrng
1100,3330,0.0001275145876688293,0.00011789793473792949,4.208754920264457e-05,mrng
6333,22931,0.00010201167013506343,0.00014731856292870727,4.207216880945166e-05,evng
4896,19806,0.00020657363202350348,7.269607365870682e-05,4.204103596620712e-05,evng
1670,4827,0.00017852042273636102,8.397419356376105e-05,4.1968294149619506e-05,evng
3186,12154,0.00013516546292895905,0.00011081042008770889,4.1930873166289435e-05,evng
632,2214,0.000147916921695842,0.00010124979772799768,4.192756039030264e-05,evng
6067,22432,0.0001989227567633737,7.523167418382983e-05,4.189601965057455e-05,mrng
4959,19964,0.00020657363202350348,7.242607413989832e-05,4.188489191454378e-05,evng
2542,7113,0.00016066838046272492,9.304833227023145e-05,4.185299854407241e-05,evng
6421,23075,0.00018872158974986736,7.908054777059583e-05,4.178099938684066e-05,mrng
2984,10903,0.00013771575468233565,0.00010817933432333382,4.17076288185743e-05,evng
6697,23481,4.845554331415513e-05,0.0003074111375270226,4.170139989178195e-05,mrng
2754,7694,0.00013771575468233565,0.00010810130196705058,4.1677544102560303e-05,mrng
1456,4314,0.0001326151711755825,0.00011215096737121527,4.163741920133339e-05,mrng
2780,7750,0.0002142245072836332,6.929017155634603e-05,4.1555485248162254e-05,both
4234,18170,0.000147916921695842,0.0001002746115264325,4.152373559978053e-05,mrng
6389,23027,0.00016576896396947808,8.929094263650123e-05,4.1437944056384014e-05,evng
5592,21446,0.00020402334027012686,7.231659894902099e-05,4.1305265245914844e-05,mrng
1963,5560,9.436079487493368e-05,0.00015611110566140783,4.123945896808471e-05,mrng
4656,19232,0.00015556779695597174,9.466232745375817e-05,4.122725775737857e-05,evng
2636,7405,0.00018872158974986736,7.801336836138558e-05,4.1217171448126755e-05,mrng
1672,4829,0.0001402660464357122,0.00010475098864283266,4.1133745371909276e-05,evng
4914,19853,0.00010456196188844002,0.0001404643669152907,4.111757167641238e-05,both
1604,4712,0.0001632186722161015,8.986738247894976e-05,4.106383457403291e-05,evng
2035,5692,0.00013516546292895905,0.00010848869922344468,4.1052329586994875e-05,evng
1250,3734,0.00011221283714856977,0.0001305630895972573,4.101573800530102e-05,evng
4054,17750,0.00016576896396947808,8.826144806838237e-05,4.096017848397061e-05,both
1192,3577,0.00012241400416207614,0.00011952028897211533,4.096003387887574e-05,both
2972,10863,0.0001402660464357122,0.00010421304117378469,4.092250350677776e-05,evng
2755,7695,0.0001683192557228547,8.681328801085574e-05,4.0907936776951075e-05,mrng
142,1340,0.00022697596605051617,6.436047053683927e-05,4.089654808689846e-05,both
3196,12168,0.00016066838046272492,9.069648535829156e-05,4.0795141374795746e-05,evng
793,2548,0.0001683192557228547,8.653928720583096e-05,4.0778822814496545e-05,evng
254,1513,0.00023972742481739908,6.0684939944028187e-05,4.0727355866670724e-05,both
4829,19659,0.0002448280083241523,5.935494150600114e-05,4.068230483498414e-05,both
7009,23865,0.00011476312890194637,0.00012655327700380683,4.065962271556285e-05,both
4845,19697,0.00015556779695597174,9.331633114593183e-05,4.064105057004373e-05,mrng
5297,20718,0.0001326151711755825,0.00010936610126494987,4.06035035766705e-05,mrng
4154,17976,0.00019637246500999714,7.383505069276886e-05,4.059109226265661e-05,mrng
1550,4556,0.00022697596605051617,6.382166461002128e-05,4.05541748520259e-05,mrng
5619,21489,0.0001453666299424654,9.96410987924082e-05,4.054999444546974e-05,evng
5666,21613,0.0001810707144897376,7.99773233124537e-05,4.054176473266614e-05,mrng
5849,22000,0.00023462684131064592,6.161643210011163e-05,4.047266567632103e-05,mrng
786,2540,0.00023462684131064592,6.161160873145454e-05,4.046949745348763e-05,evng
3858,17275,0.0001989227567633737,7.26671552719619e-05,4.046785610255421e-05,mrng
3774,17070,0.00010456196188844002,0.00013815314397104477,4.04410166385962e-05,evng
5081,20283,0.00017852042273636102,8.085454347731272e-05,4.0409167626153245e-05,evng
6556,23266,0.00018872158974986736,7.635877103536242e-05,4.03429902264111e-05,evng
4491,18841,0.00022697596605051617,6.342047382877977e-05,4.029924635414191e-05,evng
3125,12031,0.00011476312890194637,0.00012529236259107025,4.0254510295621776e-05,mrng
3127,12039,0.0001453666299424654,9.890997649990425e-05,4.02524565292956e-05,both
3529,15072,9.946137838168685e-05,0.00014430351373901826,4.0180834155597756e-05,mrng
4120,17914,0.00013516546292895905,0.00010598585831983419,4.010524984123066e-05,evng
1277,3796,0.00018872158974986736,7.58929922195244e-05,4.009690310426085e-05,mrng
4833,19668,0.00017852042273636102,8.017796235346953e-05,4.0071028557274055e-05,evng
2329,6579,0.0001402660464357122,0.00010196797040329263,4.0040906391449197e-05,mrng
5451,21127,0.00017852042273636102,8.010654303204191e-05,4.003533488803548e-05,evng
5611,21477,8.926021136818051e-05,0.00016009313477838568,4.000536049573613e-05,mrng
949,2946,0.00017341983922960783,8.224988655678452e-05,3.993205454267738e-05,both
3092,11963,0.00015811808870934836,9.013097993981224e-05,3.9897273485334396e-05,mrng
6223,22786,0.0001326151711755825,0.0001074156997615562,3.9879393148457144e-05,mrng
5944,22183,9.181050312155709e-05,0.0001549207739375263,3.9818930766452394e-05,evng
879,2740,0.0001632186722161015,8.713941466267986e-05,3.9817322034771715e-05,evng
2502,7031,0.00019637246500999714,7.242672889582458e-05,3.981686214486144e-05,evng
3412,13954,0.0001683192557228547,8.444834598038986e-05,3.979353480831057e-05,mrng
4786,19551,9.181050312155709e-05,0.0001547861779442766,3.978433586739249e-05,evng
5663,21609,8.160933610805074e-05,0.0001740918237577426,3.977459704667689e-05,evng
2088,5816,0.0001632186722161015,8.703479194072297e-05,3.9769515922825266e-05,evng
2539,7110,0.00015556779695597174,9.112754028483817e-05,3.968779020306847e-05,evng
4401,18658,0.0001300648794222059,0.00010879965008791038,3.9616409305335517e-05,both
2976,10879,0.0001402660464357122,0.00010083736697002142,3.959693966289301e-05,mrng
6709,23493,4.5905251560778544e-05,0.00030777543644935006,3.955340682887834e-05,mrng
1154,3468,0.0001453666299424654,9.714821017887747e-05,3.953548717229675e-05,evng
912,2823,0.00019127188150324395,7.375648725667871e-05,3.9494709470483405e-05,evng
1854,5259,0.00018872158974986736,7.466718727456918e-05,3.9449267786886335e-05,mrng
6305,22889,0.0002907332598849308,4.838054104995989e-05,3.93779413238299e-05,mrng
1430,4237,0.00016576896396947808,8.484768161984013e-05,3.9375925267021965e-05,evng
6060,22413,9.436079487493368e-05,0.00014903349965087186,3.9369786458706524e-05,evng
5233,20593,0.0001453666299424654,9.67258125806897e-05,3.9363588021566005e-05,evng
2193,6069,0.00022442567429713955,6.263506499491972e-05,3.935298136251511e-05,evng
956,2974,0.0001402660464357122,0.00010020348320763883,3.934802541764291e-05,evng
106,1272,6.120700208103807e-05,0.00022951048903588255,3.9327035967342465e-05,mrng
2034,5690,0.00018617129799649077,7.540081218972478e-05,3.929853125936782e-05,evng
3772,17064,0.00013516546292895905,0.00010380341131615984,3.927940775498296e-05,evng
3222,12222,0.0002881829681315542,4.8672831370525975e-05,3.9268335180809476e-05,both
